Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Colour Family,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
2308-tealy-blue-htf,2308 Tealy Blue -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,2308 Tealy Blue -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2308.webp?v=1777730621,1,,FALSE,,,,kg,,,active
2432-superb-milky-htf,2432 Superb Milky -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2432 Superb Milky -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2432.webp?v=1777730619,1,,FALSE,,,,kg,,,active
wireless-nail-dust-collector-new,Wireless Nail Dust Collector New,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Wireless Nail Dust Collector New,0,shopify,0,deny,manual,167.98,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/DUST_COLLECTOR.webp?v=1777730615,1,,FALSE,,,,kg,,,active
19-kelp-me-htf,19 Kelp Me -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,19 Kelp Me -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-19.webp?v=1777730613,1,,FALSE,,,,kg,,,active
fr01-egalite-htf,FR01 Egalité -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,FR01 Egalité -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-FR01.webp?v=1777730608,1,,FALSE,,,,kg,,,active
non-wipe-top-coat-15ml-htf,Non Wipe Top Coat 15ml -HTF,"<p>Top Coat Non Wipe: massima durata e brillantezza, senza strato di dispersione. Non ingiallisce, non altera il colore e garantisce un finish lucido, impeccabile e a lunga durata.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Non Wipe Top Coat 15ml -HTF,15000,shopify,0,deny,manual,10.84,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/Non_Wipe_Top_Coat_15ml_-HTF.webp?v=1777730607,1,,FALSE,,,,kg,,,active
shimmer-collection-sh4-htf,Shimmer Collection #SH4 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Shimmer Collection #SH4 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/SH04.webp?v=1777730603,1,,FALSE,,,,kg,,,active
78-the-abyss-htf,78 The Abyss -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Blue, Gel Polish",TRUE,Title,Default Title,Blue,,,,,,,78 The Abyss -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-78.webp?v=1777730601,1,,FALSE,,,,kg,,,active
2414-pink-lemonade-htf,2414 Pink Lemonade -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2414 Pink Lemonade -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2414.webp?v=1777730595,1,,FALSE,,,,kg,,,active
2109-commotion-in-the-ocean-htf,2109 Commotion in the Ocean -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2109 Commotion in the Ocean -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-109.webp?v=1777730594,1,,FALSE,,,,kg,,,active
shimmer-collection-sh10-htf,Shimmer Collection #SH10 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Shimmer Collection #SH10 -HTF,11000,shopify,0,deny,manual,8.9,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/SH10.webp?v=1777730590,1,,FALSE,,,,kg,,,active
chilled-melon-cuticle-oil-100ml-htf,Chilled Melon Cuticle Oil 100ml -HTF,"<p>Con Aloe biologica, acido ialuronico e pantenolo. Idrata, profuma e si assorbe rapidamente senza ungere.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Chilled Melon Cuticle Oil 100ml -HTF,0,shopify,0,deny,manual,7.2,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/Chilled_Melon_Cuticle_Oil_100ml_-HTF.webp?v=1777730588,1,,FALSE,,,,kg,,,active
218-sweet-carbonight-htf,218 Sweet Carbonight -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,218 Sweet Carbonight -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-218.webp?v=1777730583,1,,FALSE,,,,kg,,,active
14-matriarch-htf,14 Matriarch -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Grey, Gel Polish",TRUE,Title,Default Title,Grey,,,,,,,14 Matriarch -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-14.webp?v=1777730582,1,,FALSE,,,,kg,,,active
nw01-spot-my-top-htf,NW01 Spot my top -HTF,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,NW01 Spot my top -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/NW01_Spot_my_top_-HTF.webp?v=1777730577,1,,FALSE,,,,kg,,,active
ad03-strange-blue-things-htf,AD03 Strange Blue Things -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Blue, Gel Polish",TRUE,Title,Default Title,Blue,,,,,,,AD03 Strange Blue Things -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-AD03.webp?v=1777730577,1,,FALSE,,,,kg,,,active
pma-3-pop-dot-drama-htf,PMA #3 Pop Dot Drama -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,PMA #3 Pop Dot Drama -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/PMA_3_Pop_Dot_Drama_-HTF.webp?v=1777730572,1,,FALSE,,,,kg,,,active
2132-lilac-chaser-illusion-htf,2132 Lilac Chaser Illusion -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,2132 Lilac Chaser Illusion -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2132.webp?v=1777730566,1,,FALSE,,,,kg,,,active
gel-it-up-1-r32-11ml-htf,GEL.IT.UP 1 R32 11ml -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GEL.IT.UP 1 R32 11ml -HTF,11000,shopify,0,deny,manual,8.97,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-R032.webp?v=1777730565,1,,FALSE,,,,kg,,,active
professional-cuticle-pusher-double-action-rounded-2042-new,"Professional Cuticle Pusher- Double Action, Rounded 2042 New",,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,"Professional Cuticle Pusher- Double Action, Rounded 2042 New",0,shopify,0,deny,manual,5.74,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2042_e5584145-defb-42cf-a44a-235c9bfb818f.webp?v=1777732464,1,,FALSE,,,,kg,,,active
2042-up-up-htf,2042 Up-Up -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,2042 Up-Up -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,,,,FALSE,,,,kg,,,active
2206-jazzberry-htf,2206 Jazzberry -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Pink, Gel Polish",TRUE,Title,Default Title,Pink,,,,,,,2206 Jazzberry -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2206.webp?v=1777730559,1,,FALSE,,,,kg,,,active
giup-2b,GIUP 2B,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GIUP 2B,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2B.webp?v=1777730554,1,,FALSE,,,,kg,,,active
02b-sweetheart-htf,02B Sweetheart -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,Gel Polish,TRUE,Title,Default Title,,,,,,,,02B Sweetheart -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2C_ec7bf6d4-4422-4e10-b34e-88cca308af9f.webp?v=1777817669,1,,FALSE,,,,kg,,,active
giup-7b,GIUP 7B,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,GIUP 7B,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-7B_9c312f02-68c3-4b44-bb49-e41961142acc.webp?v=1777732453,1,,FALSE,,,,kg,,,active
07b-liberte-htf,07B Liberte -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,Gel Polish,TRUE,Title,Default Title,,,,,,,,07B Liberte -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-7B_1dae8969-f904-4d8c-ab83-c84d2c018913.webp?v=1777818690,1,,FALSE,,,,kg,,,active
shimmer-collection-sh3-htf,Shimmer Collection #SH3 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Shimmer Collection #SH3 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/SH03.webp?v=1777730545,1,,FALSE,,,,kg,,,active
2439-irish-cream-htf,2439 Irish Cream -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,2439 Irish Cream -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2439.webp?v=1777730542,1,,FALSE,,,,kg,,,active
2133-voir-la-vie-en-rose-htf,2133 Voir la vie en rose -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,2133 Voir la vie en rose -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-133_87ce5fd8-5d73-4a75-9577-7811effb4501.webp?v=1777732445,1,,FALSE,,,,kg,,,active
133-african-violet-htf,133 African Violet -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,133 African Violet -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-133.webp?v=1777819398,1,,FALSE,,,,kg,,,active
2425-frozen-nemo-htf,2425 Frozen Nemo -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Red, Gel Polish",TRUE,Title,Default Title,Red,,,,,,,2425 Frozen Nemo -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2425.webp?v=1777730535,1,,FALSE,,,,kg,,,active
54-seduce-me-htf,54 Seduce Me -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Red, Gel Polish",TRUE,Title,Default Title,Red,,,,,,,54 Seduce Me -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-54_725f94fd-8a07-4bba-83b2-7997d2da1d91.webp?v=1777732440,1,,FALSE,,,,kg,,,active
254-colour-me-pink-htf,254 Colour Me Pink -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,Gel Polish,TRUE,Title,Default Title,,,,,,,,254 Colour Me Pink -HTF,11000,shopify,0,deny,manual,9.67,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-254.webp?v=1777821326,1,,FALSE,,,,kg,,,active
shimmer-collection-sh08-htf,Shimmer Collection #SH08 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Shimmer Collection #SH08 -HTF,11000,shopify,0,deny,manual,8.9,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/SH08.webp?v=1777730528,1,,FALSE,,,,kg,,,active
2312-tiny-splash-htf,2312 Tiny Splash -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,2312 Tiny Splash -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2312.webp?v=1777730522,1,,FALSE,,,,kg,,,active
83-mojo-jojo-htf,83 Mojo Jojo -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,83 Mojo Jojo -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-83.webp?v=1777730521,1,,FALSE,,,,kg,,,active
tuttie-fruity-glass-tfg02-htf,Tuttie Fruity Glass #TFG02 -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,Tuttie Fruity Glass #TFG02 -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/TFG02.webp?v=1777730517,1,,FALSE,,,,kg,,,active
151-praline-mocca-htf,151 Praline Mocca -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Brown, Gel Polish",TRUE,Title,Default Title,Brown,,,,,,,151 Praline Mocca -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-151.webp?v=1777730516,1,,FALSE,,,,kg,,,active
tr01-mirror-x1-powder,TR01 Mirror X1 Powder,"<p>Aggiungi brillantezza alle tue unghie con i Mirror Powders, disponibili in 7 tonalità uniche. Dal silver luminoso al rose gold più deciso, sono ideali per professionisti e amanti della nail art.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,TR01 Mirror X1 Powder,0,shopify,0,deny,manual,5.15,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/MIRROR_X1_33868c57-cfe2-4528-9d12-0db45d3e3e11.webp?v=1777730511,1,,FALSE,,,,kg,,,active
gel-it-up-scrub-750ml-silky-bliss-new,GEL IT UP SCRUB 750ml SILKY BLISS NEW,"<p>Con Aloe biologica e un cocktail unico di ingredienti attivi, profuma e idrata la pelle. Si assorbe rapidamente e non lascia residui grassi. Ingredienti: Aloe Vera biologica, Acido Ialuronico, Pantenolo.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,GEL IT UP SCRUB 750ml SILKY BLISS NEW,750000,shopify,0,deny,manual,16.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GEL_IT_UP_SCRUB_750ml_SILKY_BLISS_NEW.webp?v=1777730511,1,,FALSE,,,,kg,,,active
706-whale-watching-htf,706 Whale Watching -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Blue, Gel Polish",TRUE,Title,Default Title,Blue,,,,,,,706 Whale Watching -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-706.webp?v=1777730504,1,,FALSE,,,,kg,,,active
multimix-synthogel-60gr-super-milky-htf,MultiMix Synthogel 60gr Super Milky -HTF,"<p>Formula di alta qualità che unisce la resistenza dell’acrilico alla facilità del gel. Ideale per rinforzo dell’unghia naturale e ricostruzioni, non cola, è inodore e non brucia in lampada. Applicabile con Dual Form, Nail Forms o tecnica libera. 100% HEMA/TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,MultiMix Synthogel 60gr Super Milky -HTF,60000,shopify,0,deny,manual,21.29,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/multimix_super_milky_color.webp?v=1777730503,1,,FALSE,,,,kg,,,active
1928-caretta-caretta-htf,1928 Caretta Caretta -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Green, Gel Polish",TRUE,Title,Default Title,Green,,,,,,,1928 Caretta Caretta -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-1928.webp?v=1777730498,1,,FALSE,,,,kg,,,active
fr05-almond-glaze-htf,FR05 Almond Glaze -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,FR05 Almond Glaze -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-FR05.webp?v=1777730498,1,,FALSE,,,,kg,,,active
5-in-1-superior-base-15ml-milky-pink-htf,5-in-1 Superior Base 15ml Milky Pink -HTF,"<p>La GEL.IT.UP 5-in-1 Base Coat è una base multifunzione che offre cinque utilizzi in un unico flacone: base per gel polish semipermanente, rinforzo per unghie sottili e fragili, gel modellante per piccole correzioni, base adesiva per strass e decorazioni 3D, e gel per piccoli allungamenti e rinforzo dell’unghia naturale.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,5-in-1 Superior Base 15ml Milky Pink -HTF,15000,shopify,0,deny,manual,12.84,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/5-in-1_Superior_Base_15ml_Milky_Pink_-HTF.webp?v=1777730492,1,,FALSE,,,,kg,,,active
gel-it-up-scrub-750ml-calm-frost-new,GEL IT UP SCRUB 750ml CALM FROST NEW,"<p>Con Aloe biologica e un cocktail unico di ingredienti attivi, profuma e idrata la pelle. Si assorbe rapidamente e non lascia residui grassi. Ingredienti: Aloe Vera biologica, Acido Ialuronico, Pantenolo.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,GEL IT UP SCRUB 750ml CALM FROST NEW,750000,shopify,0,deny,manual,16.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GEL_IT_UP_SCRUB_750ml_CALM_FROST_NEW.webp?v=1777730492,1,,FALSE,,,,kg,,,active
multimix-synthogel-60gr-glitter-pink-ii-htf,MultiMix Synthogel 60gr Glitter Pink II -HTF,"<p>Formula di alta qualità che unisce la resistenza dell’acrilico alla facilità del gel. Ideale per rinforzo dell’unghia naturale e ricostruzioni, non cola, è inodore e non brucia in lampada. Applicabile con Dual Form, Nail Forms o tecnica libera. 100% HEMA/TPO-free.</p>",GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,MultiMix Synthogel 60gr Glitter Pink II -HTF,60000,shopify,0,deny,manual,21.29,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/multimix_glitters_pink.webp?v=1777730485,1,,FALSE,,,,kg,,,active
fr04-living-coral-htf,FR04 Living Coral -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,FR04 Living Coral -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-FR04.webp?v=1777730485,1,,FALSE,,,,kg,,,active
liquid-polygel-lpg5-htf,Liquid Polygel #LPG5 -HTF,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Liquid Polygel #LPG5 -HTF,0,shopify,0,deny,manual,9.61,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/LPG5.webp?v=1777730480,1,,FALSE,,,,kg,,,active
n023-princess-diaries-htf,N023 Princess Diaries -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,Gel Polish,TRUE,Title,Default Title,,,,,,,,N023 Princess Diaries -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-23_e3ff9e66-9458-4ff0-9493-d2d6d211d867.webp?v=1777732404,1,,FALSE,,,,kg,,,active
23-jupe-jupe-htf,23 Jupe-Jupe -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,Uncategorized,,"Solid Gel Colours, Neon, Gel Polish",TRUE,Title,Default Title,Neon,,,,,,,23 Jupe-Jupe -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-23.webp?v=1777820657,1,,FALSE,,,,kg,,,active
liquid-polygel-lpg1-htf,Liquid Polygel #LPG1 -HTF,,GEL.IT.UP Italy,,,,TRUE,Title,Default Title,,,,,,,,Liquid Polygel #LPG1 -HTF,0,shopify,0,deny,manual,9.61,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/LPG1.webp?v=1777730474,1,,FALSE,,,,kg,,,active
2226-moon-rake-htf,2226 Moon Rake -HTF,"<p>Tutti i gel polish devono essere polimerizzati per almeno 60 secondi, poiché sono TPO-free.</p>",GEL.IT.UP Italy,,,"Solid Gel Colours, Purple, Gel Polish",TRUE,Title,Default Title,Purple,,,,,,,2226 Moon Rake -HTF,11000,shopify,0,deny,manual,7.41,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0947/5545/5242/files/GIUP-2226.webp?v=1777730468,1,,FALSE,,,,kg,,,active
